"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"LINC01682",0.939348541315374,-0.605790578244073,0.001,0.001,1
"AC008073.1",0.939348541315374,-0.283393292715688,0.001,0.001,1
"AC079790.2",0.939348541315374,-0.58617024353733,0.001,0.001,1
"AC080005.1",0.939348541315374,-0.846610602916862,0.001,0.001,1
"AC083795.2",0.939348541315374,-0.22509640716053,0.001,0.001,1
"LINC02262",0.939348541315374,0.0793276193619494,0.001,0.001,1
"ASIC5",0.939348541315374,0.0960338394265499,0.001,0.001,1
"AC094105.2",0.939348541315374,-0.911760895943655,0.001,0.001,1
"C5orf67",0.939348541315374,-1.36746185707642,0.001,0.001,1
"HCG9",0.939348541315374,-0.743427098976241,0.001,0.001,1
"AC108925.1",0.939348541315374,0.0831201272645536,0.001,0.001,1
"PGM5P3-AS1",0.939348541315374,-0.751142136044534,0.001,0.001,1
"AC136297.1",0.939348541315374,-0.00414126442491636,0.001,0.001,1
"CD3G",0.939348541315374,-0.399020752773983,0.001,0.001,1
"GLI1",0.939348541315374,-0.476641870205485,0.001,0.001,1
"AC073912.2",0.939348541315374,-0.108015119282625,0.001,0.001,1
"AC092337.1",0.939348541315374,0.0427848152274066,0.001,0.001,1
"AC025280.3",0.939348541315374,0.124296586312104,0.001,0.001,1
"AC027601.1",0.939348541315374,-0.063762919960249,0.001,0.001,1
"SKA1",0.939348541315374,-0.414243188666594,0.001,0.001,1
"LINC01541",0.939348541315374,-0.275280138912358,0.001,0.001,1
"AC002128.1",0.939348541315374,-0.00290376162529071,0.001,0.001,1
"AP003900.1",0.939348541315374,0.100199172837671,0.001,0.001,1
"LEF1-AS1",0.939348541315374,-0.10119468754297,0.001,0.001,1
"AL359182.1",0.939348541315374,-0.708998462888188,0.001,0.001,1
"CPNE8-AS1",0.939348541315374,-0.0809195449402296,0.001,0.001,1
"CHMP4C",0.939348541315374,-0.466847755424739,0.001,0.001,1
"SPINK4",0.939348541315374,0.12499143682256,0.001,0.001,1
"AL359880.1",0.939348541315374,-0.0201716351733943,0.001,0.001,1
"PIMREG",0.939348541315374,0.00303692342616912,0.001,0.001,1
"ICAM4",0.939348541315374,-0.427246762395892,0.001,0.001,1
"H2BFM",0.939348541315374,-0.0761549122258511,0.001,0.001,1
"STX18-IT1",0.939348541315374,-0.587315128965511,0.001,0.001,1
"ASH1L",0.939654117850031,0.0421386081067254,0.736,0.786,1
"ZEB1",0.939674194808665,0.170081804843902,0.337,0.348,1
"AP000866.6",0.93970166756625,-0.0114517123796145,0.024,0.023,1
"IL18",0.939751650610207,0.184503723671148,0.452,0.484,1
"SPATA9",0.939761394742749,-0.493679081294911,0.015,0.016,1
"OSBPL10",0.939789727757071,0.830529646087209,0.006,0.007,1
"LRRC61",0.939789727757071,-0.0263912476606887,0.006,0.007,1
"WDR45",0.939960133130343,0.111123977736916,0.063,0.062,1
"NUP210L",0.940186771681894,0.0589060716949286,0.04,0.041,1
"ABCA13",0.940243291092123,0.552021128366018,0.006,0.007,1
"AC137894.3",0.940259700637129,-0.51298770613572,0.031,0.032,1
"PCGF1",0.940361152641985,-0.381679905350126,0.015,0.016,1
"FGL1",0.940470032661256,-0.139256412074778,0.031,0.032,1
"GTF2H2",0.940507445768552,-0.126217167928965,0.152,0.148,1
"MIR100HG",0.94060402299127,0.0353016739337619,0.207,0.21,1
"PDLIM7",0.940668850000686,-0.109861221211034,0.013,0.013,1
"AC074011.1",0.940696873810483,0.371888619470941,0.006,0.007,1
"AC019080.6",0.940696873810483,0.474345189505561,0.006,0.007,1
"METTL22",0.940797651589805,0.501094851098039,0.092,0.094,1
"FAM174A",0.941006650801081,0.435024723742232,0.054,0.055,1
"AL162493.1",0.941150475765568,0.501877208664907,0.006,0.007,1
"ADAM20",0.941150475765568,0.825523212434288,0.006,0.007,1
"FOS",0.941258311709852,0.0427771446023708,0.256,0.258,1
"MIA",0.941325065875049,0.280482513190641,0.013,0.013,1
"HMGCLL1",0.941604096810777,1.34994016405603,0.006,0.007,1
"KIFC2",0.941778317121966,-0.0887737171544107,0.057,0.056,1
"AC012447.1",0.94202255884672,0.389472945655089,0.039,0.039,1
"BCL11A",0.942057736799489,1.20620329286065,0.006,0.007,1
"AC245140.2",0.942057736799489,0.571603899654355,0.006,0.007,1
"SERTAD2",0.94208875372894,0.264313375820367,0.289,0.304,1
"CDKN2A",0.942239506158161,0.299792882358128,0.104,0.104,1
"AC007390.2",0.942336972625836,0.918101883804066,0.014,0.015,1
"SIK2",0.942527413659395,0.170159116494886,0.398,0.412,1
"FXYD6",0.942616654977959,0.170426079531277,0.023,0.023,1
"GNAL",0.94263761668371,-0.833525647201726,0.013,0.013,1
"HMGN3",0.94288470481148,0.175710961811962,0.297,0.307,1
"LRRC57",0.942895100761307,0.17101367203848,0.06,0.058,1
"POLK",0.942922477407602,0.147620969290078,0.474,0.49,1
"AL122035.1",0.943267091311297,0.208010257594062,0.045,0.047,1
"STX1A",0.943360442743282,-0.570051122039721,0.015,0.016,1
"WDR41",0.943588717085991,0.205507031157269,0.273,0.274,1
"AC093817.2",0.944278523852969,0.0706153528520259,0.013,0.013,1
"NR2F1",0.944278523852969,1.18810671846356,0.013,0.013,1
"NUP133",0.94432091909036,0.182274973815442,0.202,0.203,1
"PPP2CB",0.944446123284212,0.109110686859591,0.205,0.21,1
"DOCK3",0.944681156967648,0.0675062348276356,0.295,0.295,1
"SNRPN",0.944707655168078,0.288366881175903,0.083,0.084,1
"LRP8",0.944726204577061,0.0867498359067578,0.073,0.074,1
"RBBP7",0.944726785032153,0.215019984168375,0.132,0.133,1
"MGAT4B",0.94476174886554,0.263298539772296,0.036,0.035,1
"FAM174B",0.944883084873261,0.0702684349581233,0.115,0.113,1
"PAPOLG",0.944952048890202,0.311173279962834,0.281,0.285,1
"DYRK1B",0.945001274727233,0.0358189425144353,0.032,0.033,1
"TCF25",0.945103474817816,0.0854359900723837,0.471,0.494,1
"TACC2",0.945263182107413,-0.519202254496149,0.013,0.013,1
"USP33",0.945373114486763,0.0869189108821246,0.477,0.5,1
"NUAK2",0.945460754525487,0.331969202966896,0.043,0.043,1
"NPTXR",0.945680120764193,-0.310268576938094,0.035,0.035,1
"C15orf39",0.945910472079366,-0.178080010883082,0.015,0.016,1
"CLCN4",0.94644906672248,0.635525860497569,0.116,0.117,1
"AL031428.1",0.946596937239664,0.0841209565116334,0.055,0.054,1
"RAB39B",0.946960647432863,0.359607103178308,0.015,0.016,1
"LINC01411",0.947343093511595,-0.0410023429043802,0.034,0.034,1
"FAM171A1",0.947368230854358,0.0679390315581001,0.163,0.167,1
"CSGALNACT2",0.947469845565024,0.296674879808015,0.166,0.168,1
"ZNF830",0.947555861397175,-0.27102462259284,0.058,0.057,1
"PNPLA2",0.947750949186826,0.0822280103692266,0.056,0.057,1
"TMEM126A",0.94779240226776,0.39608396418201,0.024,0.024,1
"AC004158.1",0.948109273949879,0.635515184242692,0.067,0.067,1
"ING1",0.948159903829084,0.0747406262190413,0.034,0.034,1
"FBXO48",0.948267705068623,0.697091855670717,0.012,0.012,1
"LRWD1",0.948545971870741,-0.425538147812973,0.013,0.013,1
"NCOA1",0.948852900880487,0.0545205445316106,0.707,0.731,1
"AC040934.1",0.949253744323654,-0.0850160158607594,0.063,0.062,1
"NUAK1",0.94938797873201,0.182723309580286,0.429,0.447,1
"SH3BGRL2",0.949502663625135,0.17888612731005,0.023,0.023,1
"LASP1",0.949945003096767,0.322929959847032,0.218,0.225,1
"GYS1",0.949960768938659,-0.0873265811110793,0.134,0.132,1
"HK2",0.950251307888601,0.483089059596355,0.332,0.359,1
"PCF11-AS1",0.950320579503087,0.691440471743348,0.012,0.012,1
"BABAM2",0.950339334981025,0.132676129107115,0.589,0.637,1
"SYNE1",0.950373277905394,0.227389181554291,0.209,0.214,1
"CRYZL1",0.950385507323559,0.143324718726745,0.233,0.238,1
"APBB2",0.950462605424073,0.180984317064693,0.233,0.241,1
"USHBP1",0.950662757670519,0.550800100686894,0.012,0.012,1
"PDE3A",0.950811386968755,0.390657339583417,0.023,0.022,1
"PGS1",0.95086436893013,-0.0370968538227812,0.234,0.235,1
"TMEM39B",0.951110716504903,0.219538238159356,0.076,0.077,1
"ADAMTSL4-AS1",0.951910217716491,-0.695966908350273,0.026,0.026,1
"CCDC91",0.951910669093168,0.141273439959376,0.6,0.637,1
"GBP5",0.951971436372018,0.510914991481091,0.022,0.021,1
"ASB14",0.952031560685262,0.478135676508251,0.012,0.012,1
"UBA2",0.952386861881491,0.176312675258073,0.312,0.315,1
"DDX11-AS1",0.952716015518399,0.616819448470428,0.012,0.012,1
"DPF3",0.952942821038525,-0.142491739184038,0.084,0.085,1
"CCDC102B",0.952988375188757,0.26901821799736,0.12,0.124,1
"MAP3K10",0.953017723497707,-0.13960932141399,0.083,0.082,1
"MAMLD1",0.953263568417305,-0.104622583023617,0.015,0.016,1
"NEK7",0.953494790593797,0.135310876631594,0.567,0.598,1
"COX20",0.953550492598066,0.144745400433266,0.123,0.123,1
"THBS3",0.954057430571306,-0.422945415021322,0.024,0.023,1
"DYNLT1",0.954139803278538,-0.0415466813328518,0.119,0.12,1
"RELL2",0.954164233619266,0.64651297308549,0.015,0.016,1
"MNS1",0.954427304094751,0.460580226561668,0.012,0.012,1
"GP6",0.954464468418319,0.434620059952003,0.015,0.016,1
"ZFYVE1",0.954699280610525,0.140595431232088,0.134,0.136,1
"KLHL32",0.954731096148857,-0.0280602277793622,0.226,0.228,1
"MZF1-AS1",0.955025607266984,0.073734113273364,0.022,0.021,1
"IQCD",0.955111878800192,-0.551255362881053,0.012,0.012,1
"DPF1",0.955111878800192,0.111805672914916,0.012,0.012,1
"SAMD12",0.955259572203641,0.0887224051081972,0.481,0.495,1
"GOLGA8Q",0.955538858929073,-0.637352649729538,0.008,0.008,1
"ORAI2",0.955624516981957,0.125137191902173,0.073,0.073,1
"REXO2",0.955824707004933,-0.0321670332174455,0.078,0.078,1
"FANCI",0.95601651680816,0.700234570000692,0.031,0.031,1
"PKD2L2",0.956138802792417,-0.0326950334268874,0.012,0.012,1
"AC110285.2",0.95630899363354,-0.783472026072111,0.026,0.026,1
"AC092620.1",0.9563099634133,0.406632915992508,0.012,0.012,1
"AC119396.1",0.956384885588773,-0.514216120006695,0.008,0.008,1
"UBE2A",0.956633834938861,-0.121047862699664,0.109,0.109,1
"KCNS3",0.956807917404776,-0.579106065938408,0.008,0.008,1
"RAVER2",0.956823459341561,0.542448930350899,0.012,0.012,1
"NUP155",0.956860885448384,-0.0630510702709148,0.1,0.1,1
"CPSF3",0.957363579901447,0.171907923311439,0.083,0.082,1
"LINC02503",0.957654017414512,-1.78948769103181,0.008,0.008,1
"ABAT",0.957755700699589,0.0365694588218536,0.175,0.174,1
"LINC00115",0.958192867501646,-0.424178836607837,0.012,0.012,1
"ARHGEF12",0.958448026372838,0.214014485335122,0.354,0.365,1
"LINC00884",0.958632861237587,0.153423406831291,0.024,0.024,1
"TSPYL2",0.958841441188585,-0.499173657166372,0.044,0.044,1
"AC007292.3",0.958923256589408,-0.342624182278557,0.008,0.008,1
"AVEN",0.959063500136834,-0.0705468482578087,0.116,0.117,1
"AC090198.1",0.959346359614639,-0.469503162942835,0.008,0.008,1
"PPM1H",0.959412117935409,0.0408331911048454,0.195,0.195,1
"MAPT",0.959575413847874,0.211370445567826,0.179,0.187,1
"SEC24D",0.959576487567868,0.220596550991163,0.237,0.242,1
"AC004949.1",0.960192599901663,-0.163403592470506,0.008,0.008,1
"MEP1B",0.960615736925476,-0.346818852273066,0.008,0.008,1
"SSBP1",0.960671043782238,0.220092742449692,0.268,0.274,1
"ASB3",0.960738481031873,0.276225791656299,0.358,0.377,1
"BARD1",0.96074753834428,0.40305650842115,0.159,0.161,1
"DPP9-AS1",0.961038885044154,-0.891337965497251,0.008,0.008,1
"VAPA",0.961070973477373,0.129751504540766,0.49,0.501,1
"ZNF653",0.961135885842826,-0.0320482621047882,0.022,0.021,1
"CD109",0.961462044138685,0.115723893989964,0.008,0.008,1
"LRMP",0.961614830485547,0.184016516653067,0.473,0.498,1
"NFE2L2",0.961745513298748,0.257116184801614,0.509,0.551,1
"LYRM4",0.962183640724069,0.235823214219919,0.216,0.225,1
"AC092803.1",0.962308394779201,-0.133363648306374,0.008,0.008,1
"NIBAN3",0.962308394779201,0.168835050437436,0.008,0.008,1
"AC010247.1",0.962308394779201,0.649438330004164,0.008,0.008,1
"ARMT1",0.962364490675475,0.571757273230684,0.031,0.032,1
"VIM",0.962404944772142,0.202877630332535,0.06,0.059,1
"WASF1",0.962574483539838,0.412197052240777,0.068,0.07,1
"KIF5C",0.962645728556355,0.0373975499911144,0.153,0.153,1
"FSBP",0.962731586087115,0.688718090937399,0.008,0.008,1
"MCCC1",0.962847520219597,0.251627741171718,0.327,0.339,1
"CD200",0.963066286415049,0.428642896776354,0.021,0.02,1
"METTL14-DT",0.963154787894735,0.136136272606271,0.008,0.008,1
"MIR924HG",0.963154787894735,0.634090841565875,0.008,0.008,1
"GRIN2D",0.963154787894735,-0.0705563152286475,0.008,0.008,1
"B3GALT2",0.96332921407621,0.729723442439569,0.012,0.012,1
"SEMA5A",0.96342560271694,0.10675180039062,0.105,0.106,1
"CDKN2D",0.963451088079676,-0.367913876101408,0.016,0.016,1
"ZNF432",0.963595336170177,-0.0262253212616619,0.032,0.032,1
"PADI1",0.96367591819674,-0.57042083197745,0.017,0.017,1
"FAM184B",0.963815637305112,0.209672763415406,0.048,0.048,1
"TRIM46",0.964001222532851,-0.191493157620337,0.008,0.008,1
"NOXRED1",0.964033142986924,-0.0235360583637538,0.016,0.016,1
"CACNA1D",0.964098938726347,0.115725118314146,0.42,0.44,1
"TENM3",0.96420126457075,-0.334442914368246,0.043,0.043,1
"TCF3",0.964365579655768,0.0769579691068816,0.068,0.068,1
"RIMBP2",0.964424455125203,0.641844737187553,0.008,0.008,1
"AC027237.2",0.964424455125203,0.31802741366265,0.008,0.008,1
"KIAA1671",0.964701292647065,0.619863627837387,0.022,0.021,1
"AC010969.2",0.964847697740975,0.982375430954847,0.008,0.008,1
"DNAJC30",0.964906261189048,0.352440676976902,0.016,0.016,1
"IDH1",0.964947865345,0.14319674390556,0.184,0.186,1
"UBAP1L",0.965051337013148,-0.0930465688315592,0.102,0.102,1
"SLC12A7",0.965550804617153,0.134314986178424,0.154,0.154,1
"NDUFAF4",0.965601806217456,-0.185248385356638,0.044,0.045,1
"PNPT1",0.965607625748349,0.148244664047241,0.214,0.218,1
"PCDH9-AS4",0.965694212566394,1.426859017592,0.008,0.008,1
"LINC01299",0.965720113077268,0.124572870442958,0.022,0.021,1
"KIF19",0.965812345293194,-0.477643444984914,0.042,0.042,1
"ZBTB1",0.965892245133067,0.147966607965783,0.413,0.438,1
"ZNF790",0.966012472164178,-0.0760641429694293,0.053,0.053,1
"DHCR7",0.966065787286305,0.478437877953487,0.049,0.049,1
"ZNF48",0.966117484537831,0.280484678557841,0.008,0.008,1
"KBTBD4",0.96612167241963,0.836019463383441,0.011,0.011,1
"GIPR",0.966346406923964,0.272842099473747,0.024,0.024,1
"AC010245.2",0.966361551187595,0.502787941142606,0.016,0.016,1
"HCN3",0.966540766056264,0.243401497666808,0.008,0.008,1
"SHMT2",0.966668592556312,0.264295421630041,0.025,0.025,1
"AC017074.1",0.966838256602377,0.576029622141195,0.011,0.011,1
"IQCA1",0.966838256602377,1.05644228073114,0.011,0.011,1
"GABRA2",0.966838256602377,1.02509696526527,0.011,0.011,1
"MAS1",0.966964057002567,0.777382863040683,0.008,0.008,1
"C8orf34",0.966979152430707,0.301164169919848,0.021,0.02,1
"ZNF175",0.967222843020039,-0.0885204409608318,0.063,0.063,1
"LINC02666",0.967234779279569,0.531417824755179,0.016,0.016,1
"DNTTIP1",0.967275672843074,0.359292503053532,0.085,0.086,1
"CBL",0.967302976710876,0.0593402785104745,0.478,0.499,1
"CTBP1",0.967771738966759,0.254335862506402,0.199,0.199,1
"RGS20",0.967913182908099,1.04435560669491,0.011,0.011,1
"SENP3",0.968414097637072,0.0480315062125669,0.087,0.086,1
"GNG12-AS1",0.968482314401398,0.194424284432614,0.042,0.043,1
"SYP",0.968482314401398,0.435103083298375,0.042,0.043,1
"PHLPP2",0.968531802164031,-0.109372236724349,0.084,0.084,1
"AC005480.1",0.968622179009164,-0.230794772493106,0.054,0.053,1
"MPZL1",0.968651941404287,0.0101780594976963,0.437,0.445,1
"TUSC3",0.968657312683684,1.08670496903975,0.008,0.008,1
"GPR158",0.968981352291364,0.244304927442761,0.016,0.016,1
"AL158212.3",0.969272462485655,0.714957374682813,0.016,0.016,1
"ZFYVE21",0.969351375330193,0.390064707505906,0.052,0.052,1
"RPS6KA5",0.969360911475045,0.100953221681622,0.341,0.352,1
"BNIPL",0.969503993993608,0.535890545436264,0.008,0.008,1
"AL022097.1",0.969704855351115,-0.143841822531011,0.011,0.011,1
"AC002553.1",0.969704855351115,0.55994190590958,0.011,0.011,1
"AC092296.2",0.969704855351115,0.638286731481554,0.011,0.011,1
"NEDD9",0.96982165481924,0.251554975985969,0.186,0.19,1
"SFT2D3",0.969891569483806,-0.192738248927705,0.017,0.017,1
"AC019118.2",0.969927347598815,0.408247410562518,0.008,0.008,1
"AC006972.1",0.970728074099137,0.848512570635586,0.016,0.016,1
"ECSIT",0.970876281173476,-0.416910120688325,0.052,0.051,1
"APPBP2",0.971062065083081,0.234571829425406,0.348,0.363,1
"EHD3",0.971138303841829,0.921261555520022,0.011,0.011,1
"AC100793.3",0.971138303841829,0.322311392796326,0.011,0.011,1
"IGHMBP2",0.971284474968808,-0.252402722889283,0.064,0.063,1
"NTAN1",0.971634193762823,0.380490497381806,0.038,0.038,1
"LINC02609",0.971666341964249,0.322699643500211,0.071,0.073,1
"AC099524.1",0.971855063342273,0.655293829222358,0.011,0.011,1
"GOLGA5",0.972128885308141,0.373912992556974,0.104,0.105,1
"TAB2",0.972176489647467,0.0784218853248304,0.762,0.808,1
"ZFP82",0.972186344041715,0.398802799813925,0.039,0.039,1
"ARFGEF3",0.972234713660249,0.21782793551928,0.171,0.179,1
"GLIPR1L1",0.972571845574906,0.315670681541192,0.011,0.011,1
"UCKL1-AS1",0.972571845574906,-0.315428669475735,0.011,0.011,1
"SH3BP5",0.972664708573505,0.539328681918103,0.106,0.109,1
"MROH1",0.973594765268729,0.181722963933035,0.195,0.196,1
"LGALS3",0.97362960437039,0.340308023851869,0.056,0.056,1
"CHMP4A",0.973895775438701,-0.0484680738601138,0.101,0.101,1
"DNAH10",0.974005475922807,-0.194776690104974,0.011,0.011,1
"FGFR3",0.974363896813476,0.340015653747934,0.011,0.011,1
"MCL1",0.974568423797898,-0.283163248042306,0.189,0.189,1
"RBMS3",0.974661344370994,0.794877321715844,0.093,0.095,1
"KAT6A",0.974932564760739,0.0198647617928336,0.661,0.679,1
"HPGDS",0.975017056450214,0.163668147718554,0.182,0.185,1
"AL021368.2",0.975076969065925,0.2670055779435,0.109,0.11,1
"CYP26C1",0.97508075405297,0.532019239772653,0.011,0.011,1
"KPTN",0.975329138818284,0.494906553205951,0.021,0.02,1
"ZNF461",0.975443013097696,0.516265801888981,0.042,0.043,1
"MYNN",0.9755711123001,0.390141018886168,0.061,0.06,1
"RBM14",0.975584957191392,0.149786200985998,0.262,0.265,1
"OAF",0.975677319479097,-0.620792109005428,0.034,0.033,1
"PIGZ",0.975771969128303,0.73851330393322,0.019,0.019,1
"TXLNB",0.976514528339235,-0.162499146426341,0.011,0.011,1
"TMCO1-AS1",0.976674353428866,-0.175396916144257,0.017,0.017,1
"HELZ",0.97669286425908,0.0970478459052231,0.633,0.661,1
"TNIP1",0.976833529567229,0.289531040333363,0.135,0.138,1
"LINC02363",0.976872983948668,-0.0930326177132139,0.011,0.011,1
"INIP",0.976960500520288,0.197269120164491,0.119,0.119,1
"KCNMB4",0.976985639023837,0.16970185224047,0.25,0.258,1
"AP001059.2",0.977099576425768,-0.136820424952606,0.045,0.045,1
"NHEJ1",0.977316905097201,-0.0373998263175706,0.079,0.079,1
"FBXO31",0.977908777877283,0.0932186588119781,0.096,0.096,1
"CSRNP1",0.977925773467386,0.0641119248459532,0.027,0.027,1
"GAS1",0.977948378510293,-0.217848917795173,0.011,0.011,1
"ABRAXAS1",0.978383592528975,-0.0508256484714855,0.054,0.054,1
"NALCN",0.978520827589949,0.312938805632824,0.177,0.183,1
"LYG1",0.978653005009362,0.30004109968739,0.017,0.017,1
"AC104964.3",0.978700845580397,-1.3062289768493,0.009,0.009,1
"CLMN",0.978755526739949,0.200975085591956,0.22,0.227,1
"CYB5RL",0.978935680527187,0.3625174820563,0.017,0.017,1
"TMED3",0.979257491707374,0.139672716706971,0.092,0.092,1
"RBL2",0.979361802857386,0.169144401075252,0.331,0.343,1
"AC009148.1",0.979496896967937,-0.321939141857087,0.009,0.009,1
"RAB39A",0.979661416619743,0.264205135323895,0.167,0.168,1
"CTCF",0.979719452047728,0.226259002038957,0.206,0.211,1
"RGMA",0.979894930368176,-0.0217086442444572,0.009,0.009,1
"CA13",0.979942894147059,-0.30526072509135,0.026,0.026,1
"HSD17B1",0.979942894147059,-0.361867221427742,0.026,0.026,1
"PLEKHA1",0.980254045330201,0.104204497575867,0.323,0.334,1
"HEXA",0.98083725513019,0.0906441842157769,0.387,0.396,1
"AC092428.1",0.980892820390066,-0.812220680891701,0.018,0.018,1
"CHMP1B",0.980996329253883,0.479086089050118,0.091,0.092,1
"LINC00968",0.981102040956399,0.00729744485149908,0.026,0.026,1
"PRELID3B",0.981168757516751,0.00119324566030654,0.039,0.039,1
"PIK3C3",0.981561550190111,0.234043866490588,0.387,0.411,1
"ZNF620",0.981931537096258,-0.0986020282444349,0.031,0.031,1
"TSPYL4",0.982109489128156,0.0680032833266107,0.047,0.047,1
"HSPA14.1",0.98217834470783,0.0644055423961016,0.068,0.068,1
"ZBTB11-AS1",0.982283232419454,-0.348781893533278,0.009,0.009,1
"AC060765.2",0.982667774575674,1.1658418464374,0.01,0.01,1
"ZBTB20-AS2",0.982681298778339,-0.393756583364914,0.009,0.009,1
"CSNK1G3",0.982842713067087,0.026937064493477,0.265,0.268,1
"IFT140",0.982863068407245,0.762765624688186,0.064,0.064,1
"PKP4",0.982959665553308,0.0499428373137381,0.284,0.29,1
"C19orf54",0.98299889481403,0.515421928427603,0.019,0.019,1
"LZTS3",0.98299889481403,0.586902650328766,0.019,0.019,1
"ZNF714",0.983289934624373,0.106473991994857,0.07,0.07,1
"PHF5A",0.9833598059324,0.221641830006398,0.035,0.035,1
"RAB4A",0.98337908410047,0.0816470284874076,0.159,0.16,1
