"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"DSTYK",3.32053367956177e-07,-0.254256025675362,0.144,0.161,0.00966507738110046
"LTB4R",3.32716314215753e-07,-0.371144563727322,0.035,0.045,0.00968437375787792
"TWF1",3.35622346403145e-07,0.252697701407331,0.071,0.06,0.00976895963675634
"GSDMA",3.36433483125635e-07,-1.1315084467932,0.007,0.011,0.00979256939333785
"ARMH1",3.37488960264502e-07,-0.554835815509831,0.063,0.075,0.00982329116641886
"RAVER2",3.40171206140299e-07,-0.96546151488221,0.01,0.015,0.00990136329712568
"ZNF620",3.41832283177642e-07,-0.727605170925651,0.012,0.018,0.00994971226645164
"SEC14L2",3.4296931133886e-07,-0.772294860166664,0.009,0.014,0.00998280774514021
"OCA2",3.44825745611411e-07,-1.13598059604637,0.014,0.02,0.0100368429775113
"DLGAP5",3.50672707393454e-07,-1.31556480698944,0.006,0.011,0.0102070304941013
"LDHAL6A",3.5074022928925e-07,-1.11761911463077,0.006,0.01,0.0102089958539222
"SLC25A4",3.53069820776914e-07,0.462981723050271,0.022,0.015,0.0102768032733536
"AC096667.1",3.55917080963684e-07,-0.356391937447103,0.016,0.022,0.01035967847561
"RFFL",3.57276334914458e-07,-0.328659762898399,0.039,0.048,0.0103992422803551
"ZNF839",3.57537278705613e-07,-0.377760047029367,0.065,0.078,0.0104068375712843
"SLC16A9",3.67416045822491e-07,-1.07856730943679,0.011,0.017,0.0106943788457552
"AC020558.1",3.69918083288993e-07,-1.13012640102197,0.006,0.011,0.0107672056502927
"AC009133.1",3.70130086025198e-07,-0.644618646188952,0.016,0.023,0.0107733764139354
"KIF24",3.71322583400523e-07,-0.872975557415701,0.013,0.019,0.010808086435039
"AC018878.1",3.72448744729582e-07,-0.631810871798451,0.011,0.017,0.010840865612844
"MRPL15",3.73183234620106e-07,-0.506513205117288,0.024,0.031,0.0108622444100874
"KDM8",3.74159891206627e-07,-0.596190866337762,0.018,0.024,0.0108906719533513
"SAMD3",3.76183960998459e-07,-1.10459941942328,0.02,0.027,0.0109495865527821
"SH3BP1",3.78469488107245e-07,-0.733060105912757,0.006,0.01,0.0110161113903376
"NIM1K",3.78556776316506e-07,-1.05770998355156,0.018,0.025,0.0110186520882445
"LINC02080",3.7936598629926e-07,-1.00591906589274,0.006,0.011,0.0110422057632126
"MSS51",3.79806000191025e-07,-0.378992407267457,0.034,0.044,0.0110550132475602
"NT5DC3",3.82260634089564e-07,-0.758458284151793,0.019,0.026,0.0111264602764449
"POLQ",3.85362104634251e-07,-0.851034243718045,0.018,0.025,0.0112167347795892
"PIWIL3",3.88836738311544e-07,-1.24415829722524,0.007,0.011,0.0113178709420341
"LINC00616",3.95909633302201e-07,-1.00321431972424,0.009,0.014,0.0115237416965272
"NOX5",3.96589019722272e-07,-1.27981243511719,0.006,0.01,0.0115435165970562
"DNAH7",3.97345246266666e-07,-0.905396854960702,0.021,0.029,0.0115655280830838
"APCDD1",3.98421539620596e-07,-0.269685845312207,0.041,0.051,0.0115968557537367
"ADCY1",3.99062656130726e-07,-0.767436305778667,0.022,0.029,0.011615516731997
"SEC14L5",4.00311433617902e-07,-0.739405371406552,0.013,0.018,0.0116518648983163
"AC024230.1",4.05158765834367e-07,-0.531944684580228,0.05,0.06,0.0117929561971409
"SEMA4F",4.11723845049029e-07,-0.632690701939458,0.014,0.02,0.0119840459578421
"GNAL",4.11886835267749e-07,-0.549941876417019,0.049,0.06,0.0119887901141384
"MMP28",4.12916848194254e-07,-0.808125591707836,0.016,0.022,0.0120187707003901
"MEA1",4.2091205133873e-07,0.348643526962994,0.019,0.013,0.0122514870783164
"ATRIP",4.21226908122846e-07,-0.595808807954602,0.018,0.025,0.0122606516147317
"ASMT",4.25361660297811e-07,-1.32399424574693,0.008,0.013,0.0123810018462884
"AL035401.1",4.28122292626652e-07,-0.836297766252944,0.04,0.05,0.012461355571484
"SMIM20",4.30281096162577e-07,-0.378075289042432,0.046,0.056,0.0125241918660041
"HSBP1L1",4.31821061095869e-07,0.327907526958858,0.05,0.04,0.0125690156253175
"RAB2B",4.37051014349654e-07,-0.303998657019692,0.09,0.103,0.0127212438746754
"SLC25A14",4.44063630914106e-07,-0.374920194768183,0.021,0.028,0.0129253601050169
"B4GALT7",4.44834208781776e-07,-0.350888089071751,0.033,0.041,0.0129477893150111
"RPP14",4.46766288490813e-07,0.38906532389947,0.033,0.025,0.0130040263591021
"AIP",4.49928769447003e-07,0.322836238574193,0.035,0.027,0.0130960766922939
"C2orf16",4.50508152898418e-07,-1.17935486683651,0.007,0.012,0.0131129408064143
"TRAF1",4.52506072930757e-07,-0.472971515802651,0.023,0.031,0.0131710942647955
"AC140504.1",4.6065324902513e-07,-0.941943899858928,0.011,0.016,0.0134082341193745
"SLC25A21",4.64170881497339e-07,-0.490893872968102,0.032,0.04,0.013510621847743
"KCNMA1",4.65913865941505e-07,0.330147519557881,0.863,0.882,0.0135613548959594
"TCN2",4.68625451702389e-07,0.326547812822261,0.015,0.01,0.0136402810227014
"AC092164.1",4.76401997431632e-07,-0.833382898129489,0.013,0.018,0.0138666329392425
"PDHA1",4.78170704235293e-07,0.345463956388156,0.064,0.053,0.0139181146881767
"PPIE",4.81527242654785e-07,-0.402943321729376,0.043,0.053,0.0140158134519528
"DAGLA",4.8790053032232e-07,-0.67159329089923,0.017,0.023,0.0142013207360918
"BRCA2",4.88745256859441e-07,-0.454489322201916,0.056,0.066,0.0142259081914077
"AC133550.2",4.99038993216503e-07,-0.683895767359934,0.013,0.019,0.0145255279755527
"BAG4",5.02276893383204e-07,-0.331583373029702,0.109,0.124,0.0146197735357049
"SLCO5A1",5.06501967766773e-07,-1.23675950836156,0.013,0.019,0.0147427527757875
"ZNF621",5.08194680400559e-07,-0.293391460455899,0.14,0.156,0.0147920225624191
"ZBTB32",5.08941729927254e-07,-0.948511565383868,0.008,0.013,0.0148137669329926
"RUSC1-AS1",5.11239468719566e-07,-0.424531273136041,0.01,0.015,0.0148806472160204
"AC015802.4",5.11994474132736e-07,-0.579557307870637,0.016,0.023,0.0149026231585815
"ADAMTS6",5.13097526824352e-07,-0.658596468628535,0.037,0.046,0.0149347297132764
"DHRS1",5.23351490362029e-07,0.327081957313634,0.058,0.048,0.0152331918299676
"SHISA9",5.26601055040411e-07,-1.0000515841043,0.033,0.041,0.0153277769090612
"HSPG2",5.35761441400837e-07,-1.12964165860474,0.018,0.024,0.0155944082748542
"HNF4G",5.36276712485035e-07,-1.12241841413743,0.009,0.014,0.0156094062703019
"COLQ",5.38118154359697e-07,-0.463166879300093,0.036,0.045,0.0156630051189477
"PEAK3",5.38822122169078e-07,-0.686536220107476,0.013,0.019,0.0156834955099753
"MYEOV",5.45174209098646e-07,-0.80348398590142,0.009,0.013,0.0158683857042343
"AC026458.2",5.46248368564509e-07,-0.535642744043467,0.021,0.028,0.0158996512638072
"ADD3",5.47746584737737e-07,-0.332905028970023,0.089,0.103,0.0159432598419613
"CACNA1F",5.49091645762433e-07,-0.916251041605944,0.007,0.012,0.0159824105332071
"AL499616.1",5.50118901889431e-07,-0.937493718303057,0.007,0.011,0.0160123108772957
"CCDC113",5.52436879532201e-07,-1.26937645548172,0.006,0.011,0.0160797802525438
"RPL36A-HNRNPH2",5.53051809466487e-07,-0.912131613015661,0.022,0.029,0.016097679018141
"MCTP2",5.54611425182244e-07,-0.884604377062776,0.016,0.023,0.0161430747527796
"MYO3A",5.61587803494537e-07,-0.841523209331175,0.019,0.026,0.0163461361963155
"PIK3IP1-AS1",5.61766323840926e-07,0.33220381083407,0.122,0.11,0.0163513323880378
"RINL",5.62121216479706e-07,-0.375410595431468,0.021,0.028,0.0163616622480748
"AC126696.1",5.65858922371556e-07,-1.27009516109698,0.007,0.012,0.0164704556534689
"AC073115.1",5.7177714461956e-07,0.259367387775749,0.023,0.017,0.0166427173484415
"SLC31A2",5.71877704794571e-07,-0.316096043780605,0.052,0.063,0.0166456443534556
"AL355490.2",5.72116201221689e-07,-1.07273482641007,0.006,0.01,0.0166525862689597
"FAM221A",5.72306519973892e-07,-0.295479853222295,0.045,0.055,0.0166581258768801
"ASB11",5.75302003735761e-07,-0.563705520023543,0.007,0.012,0.0167453154227368
"AL133481.1",5.85373724755365e-07,-0.777385754190639,0.007,0.011,0.0170384730064544
"COL6A6",5.92224873705214e-07,-0.682730893112323,0.018,0.024,0.0172378893989377
"POLD2",5.92962031745871e-07,-0.377659388983179,0.022,0.029,0.0172593458580271
"PARD3",5.94212871609036e-07,-0.487223231919704,0.071,0.083,0.0172957540539242
"TOM1L1",6.0396384093264e-07,-0.396471400208496,0.05,0.061,0.0175795755180263
"IDO2",6.0737018746009e-07,-1.05542646935362,0.01,0.015,0.0176787240464008
"AL358234.1",6.1434235292638e-07,-0.933519995448785,0.014,0.02,0.0178816628666282
"C5orf34",6.16152103445193e-07,-0.440885752973915,0.022,0.029,0.0179343392749792
"AC079630.1",6.18960996764416e-07,-0.442008344495577,0.016,0.023,0.0180160977328219
"C2",6.21319063284603e-07,-0.793103493696158,0.018,0.025,0.0180847339750249
"TRIM50",6.21776367362323e-07,0.431009310502951,0.01,0.006,0.0180980447248151
"AC093901.1",6.23537918382908e-07,-0.896511210473502,0.007,0.011,0.0181493181903713
"SLC39A6",6.24661978488615e-07,0.405143736958592,0.074,0.063,0.0181820362078681
"MBLAC2",6.25033158576076e-07,-0.379894617935908,0.025,0.033,0.0181928401466738
"OTUD6B-AS1",6.25738360127736e-07,0.287070862208248,0.057,0.047,0.018213366448238
"TIMELESS",6.26068937757541e-07,-0.58518212183236,0.023,0.031,0.0182229885713088
"WDR55",6.26143877955897e-07,0.286541834908435,0.052,0.043,0.0182251698556623
"BTBD18",6.27734800227141e-07,-0.712564456821394,0.007,0.011,0.0182714768302114
"DAXX",6.31143558507005e-07,0.459583575309417,0.025,0.019,0.0183706955574634
"PALB2",6.338176810767e-07,-0.357111240898493,0.069,0.081,0.0184485312430995
"ZNF385A",6.39488968229456e-07,-0.319457958976163,0.058,0.069,0.0186136053982548
"NECTIN1",6.54180675640709e-07,-0.823797547756233,0.018,0.024,0.0190412369258741
"DACT1",6.55627475171021e-07,-0.438138899327924,0.029,0.037,0.0190833489198029
"AL031595.2",6.7529954945974e-07,-0.561648748060197,0.034,0.043,0.0196559439861247
"B4GALNT2",6.75511428713605e-07,-1.26714813214459,0.008,0.013,0.0196621111555669
"TCEA3",6.82281777503145e-07,-1.12282126719301,0.012,0.017,0.019859175697784
"MROH6",6.84482816579766e-07,0.369085987716274,0.017,0.012,0.0199232413421873
"RBM5-AS1",6.8988571649387e-07,-0.664754875683454,0.01,0.015,0.0200805035499871
"AP000547.3",6.90250293100162e-07,0.564834987281817,0.027,0.021,0.0200911152812664
"FH",6.96825538752438e-07,-0.357606671308334,0.03,0.038,0.0202825009564672
"PHKA1",7.02862388486648e-07,-0.502486827815972,0.016,0.022,0.0204582155416809
"AC021678.2",7.0375019169774e-07,-0.86145601139349,0.012,0.018,0.0204840568297461
"MTX3",7.09674760650983e-07,-0.311672106709386,0.04,0.05,0.0206565032582682
"PRIM1",7.11870406149937e-07,0.291603108256038,0.088,0.077,0.0207204119118062
"AC068722.1",7.21486659805199e-07,-1.09963402956728,0.015,0.021,0.0210003122069499
"MYBBP1A",7.24612048482419e-07,-0.48856214403821,0.035,0.043,0.0210912828951778
"AL355312.2",7.25350180545713e-07,-1.03309884453282,0.013,0.019,0.0211127677051441
"RRAS",7.31273435997655e-07,0.362834282050831,0.021,0.015,0.0212851759015837
"CLIC5",7.38155543359169e-07,-1.22329097717194,0.011,0.016,0.0214854934005553
"PCDH19",7.39779885085826e-07,0.316603221257685,0.027,0.021,0.0215327731151931
"THBS4",7.45550780572311e-07,-0.516417282366136,0.02,0.027,0.0217007465701183
"FIZ1",7.46024233849662e-07,-0.713935629419433,0.011,0.016,0.0217145273746621
"LINC02054",7.51158847886233e-07,-1.2355815594834,0.007,0.012,0.0218639805854246
"COBL",7.52677919331238e-07,-0.773381564818933,0.031,0.039,0.0219081961979743
"INSC",7.57658770906448e-07,-0.841094099150764,0.007,0.012,0.022053173844774
"WRAP53",7.61234178433794e-07,-0.893503689546219,0.012,0.017,0.0221572432316724
"FLVCR1-DT",7.7606239895589e-07,-0.394654510572769,0.019,0.026,0.0225888482464091
"CFAP57",7.83001895291826e-07,-0.908482360283642,0.014,0.02,0.0227908361662592
"ABHD8",7.89710709622651e-07,-0.264379333302424,0.082,0.095,0.0229861096249865
"FUNDC1",8.07184423403551e-07,-0.650375281429982,0.016,0.022,0.0234947170120071
"RNF167",8.1129326429324e-07,0.306127769534885,0.047,0.038,0.0236143130437833
"RABEP2",8.14445908859989e-07,-0.353391814392037,0.122,0.137,0.0237060770691877
"BOP1",8.15273268207859e-07,-0.712890782064729,0.011,0.016,0.0237301590177262
"AL132780.1",8.18052001292344e-07,-0.478013952800575,0.039,0.049,0.0238110396016163
"TMEM233",8.21992055080702e-07,-0.797365640914736,0.009,0.014,0.023925722747234
"HIST2H2AA4",8.29035831752464e-07,0.831957194708412,0.012,0.007,0.024130745954819
"FAM19A4",8.38491175523872e-07,-1.04623924226989,0.01,0.014,0.0244059626459734
"BUB1B",8.44621653527689e-07,-0.890022934315394,0.008,0.013,0.0245844024692305
"STAB2",8.47870685909049e-07,-1.14267699204267,0.015,0.021,0.0246789720547547
"SH3RF2",8.52751509856043e-07,-1.15079798244925,0.009,0.014,0.0248210381973799
"GTSE1",8.65045980714248e-07,-1.23834752945256,0.008,0.012,0.0251788933606496
"HAND2-AS1",8.70304979251394e-07,-1.05981088999449,0.01,0.014,0.0253319670310703
"GLT8D2",8.71040252406419e-07,-1.21898283736522,0.009,0.014,0.0253533686267936
"MPC2",8.78137369593805e-07,-0.268101654065556,0.094,0.107,0.0255599444167669
"PTPRU",8.83543230272362e-07,-0.972683844639359,0.012,0.018,0.0257172928035376
"UROS",8.92781170721305e-07,-0.423431315922784,0.058,0.069,0.025986181536185
"FILNC1",9.08201986091513e-07,-0.880007699278489,0.008,0.013,0.0264350352091657
"AC106799.2",9.20427288862323e-07,-0.918677620944754,0.014,0.019,0.0267908770969156
"PER2",9.35006353008275e-07,-0.321160382705501,0.047,0.057,0.0272152299170119
"AC004943.1",9.39982345609792e-07,-0.667905108630785,0.006,0.01,0.0273600661336642
"POLR2I",9.41795845275391e-07,0.427415343551948,0.01,0.006,0.0274128516684308
"POLD4",9.44336461606105e-07,-0.321544986382222,0.011,0.017,0.0274868013879689
"AC007563.2",9.46952412886703e-07,-0.988958589680673,0.018,0.024,0.0275629438818933
"ARHGAP39",9.50010814512357e-07,-0.850594522150597,0.013,0.019,0.0276519647780112
"FSIP1",9.56122765381962e-07,-0.838440461386541,0.014,0.02,0.0278298653319728
"AC117383.1",9.69563046657065e-07,-0.788076189765129,0.01,0.015,0.0282210715990472
"TMEM86A",9.75270296287269e-07,-0.291185825107327,0.04,0.049,0.0283871925140335
"EFHC2",9.77949965389108e-07,-1.15236377144279,0.008,0.012,0.0284651896425808
"B3GNTL1",9.90708338309605e-07,-0.375791358055586,0.098,0.111,0.0288365476031777
"PYROXD2",9.95775200513271e-07,-0.317482267259649,0.03,0.039,0.0289840287613398
"TPX2",9.96870270213185e-07,-1.02227366310287,0.009,0.014,0.0290159029550952
"TOMM22",9.99103400514328e-07,0.364842292511321,0.021,0.015,0.0290809026787705
"PCK2",1.00161675972853e-06,-0.491506875506587,0.034,0.042,0.0291540590254184
"KBTBD4",1.00686633025096e-06,-0.728694233890785,0.012,0.018,0.0293068582746146
"FANCD2",1.00755602775612e-06,-0.449058986680432,0.047,0.057,0.0293269332998973
"INPP1",1.01991714547749e-06,-0.549072655580549,0.019,0.026,0.0296867283534132
"C3orf67",1.0241139917477e-06,-0.981943989392776,0.017,0.023,0.0298088859578004
"LY75-CD302",1.04540629317405e-06,-0.81502695358546,0.006,0.011,0.0304286409754172
"KIAA1841",1.06849747719651e-06,-0.252800742256797,0.11,0.125,0.0311007560687588
"PIGA",1.06956733143503e-06,0.340650381381114,0.034,0.027,0.0311318963160793
"FAM160A2",1.09445027998071e-06,-0.320575124431327,0.056,0.067,0.0318561642993986
"AC010487.3",1.09631151328629e-06,-0.487484281975139,0.028,0.036,0.031910339217224
"RFESD",1.09725502511216e-06,-0.795197046315613,0.008,0.013,0.0319378020159396
"KCTD13",1.11250665170697e-06,-0.276471569375033,0.116,0.132,0.0323817311112349
"BUD13",1.11750223632711e-06,-0.369404046353302,0.038,0.047,0.0325271375927731
"LINC01191",1.12673511344122e-06,-0.73862748449165,0.009,0.013,0.0327958789469336
"ANKRD36B",1.12930765141495e-06,-0.302158084596806,0.095,0.109,0.0328707578097349
"ZNF398",1.1475545491836e-06,-0.269528753041039,0.13,0.146,0.033401870263087
"SAYSD1",1.1613057995267e-06,-0.527352053480413,0.013,0.019,0.0338021279068236
"C22orf23",1.17157411034926e-06,-1.07167500727636,0.006,0.01,0.034101007629936
"MIR4527HG",1.17258472708243e-06,-1.27853563540644,0.009,0.014,0.0341304236511882
"NEK8",1.18528765902583e-06,-1.22353722533119,0.006,0.01,0.0345001678912648
"RNASEH2C",1.19661362387171e-06,0.293237171160287,0.056,0.047,0.0348298327500337
"IL5RA",1.21218562405215e-06,-1.37035948444892,0.006,0.01,0.0352830869592861
"FAM169B",1.21699185747652e-06,-1.05944271391284,0.01,0.015,0.035422981995569
"SAG",1.239279543337e-06,-1.18351875466338,0.007,0.011,0.0360717096679102
"GRM7-AS3",1.24199902299368e-06,-0.943328644315682,0.016,0.022,0.036150865562277
"AC090912.1",1.25776644636603e-06,-0.691290699569067,0.01,0.015,0.036609807954376
"PLA2G10",1.27610141673353e-06,-1.39133829779936,0.008,0.013,0.0371434839368629
"ABCA9-AS1",1.28320475118892e-06,-1.43980248332989,0.006,0.011,0.0373502406928558
"ZPLD1",1.29441535861013e-06,-0.951803615328823,0.018,0.024,0.037676547843065
"SLC6A8",1.33373936742511e-06,-1.15373988608431,0.011,0.016,0.0388211517676427
"EXOSC9",1.33539103679119e-06,-0.311456518805679,0.04,0.05,0.0388692269078813
"FREM1",1.33750401627986e-06,-1.05827930401313,0.013,0.018,0.0389307294018579
"C6orf201",1.34548593673324e-06,-1.03841227279499,0.007,0.011,0.0391630591604943
"AL357079.1",1.37421072586188e-06,-0.559016793485139,0.012,0.017,0.0399991515976617
"TDRD12",1.38102340587691e-06,-0.972397137420514,0.016,0.022,0.0401974482748592
"TXLNB",1.38311322424543e-06,-0.508323371603756,0.014,0.02,0.0402582766181116
"HACD3",1.38643519876877e-06,-0.297407441495924,0.122,0.136,0.0403549693305625
"LINC01562",1.3948583108257e-06,-1.03144586154968,0.009,0.014,0.0406001408532035
"AC008764.1",1.41069963808776e-06,-0.666170813783213,0.022,0.028,0.0410612343658204
"PRRX2",1.41625560711537e-06,-1.28486372520542,0.008,0.012,0.0412229519563072
"ARRDC3-AS1",1.42039712602937e-06,-0.267038147759563,0.065,0.076,0.0413434991473369
"NUP62CL",1.43555945409196e-06,-0.706464339973065,0.014,0.02,0.0417848290302547
"EFCAB7",1.44215935075889e-06,0.290785802034175,0.111,0.099,0.041976932222539
"MARVELD1",1.45656006482879e-06,0.452862621453185,0.035,0.028,0.0423960938069715
"FABP5",1.4584523773802e-06,-0.406571076965283,0.014,0.02,0.0424511733484055
"NAT1",1.45899301234565e-06,-0.523011645297848,0.015,0.021,0.042466909610345
"SEMA4G",1.46669019160012e-06,-1.04303708809665,0.007,0.011,0.0426909514069047
"SUN2",1.47616641657429e-06,-0.371437355617868,0.12,0.134,0.0429667758872278
"MAPT-AS1",1.48668989857548e-06,-1.2352273897903,0.01,0.015,0.0432730828778364
"NDOR1",1.49168582304849e-06,-0.464986137551611,0.042,0.051,0.0434184992514723
"ETAA1",1.49876747118191e-06,-0.302237553996723,0.049,0.059,0.0436246247836918
"ATP8A2",1.51196329148574e-06,-0.774262111400338,0.055,0.065,0.0440087155252755
"SUSD5",1.51539463170192e-06,-1.32251046402721,0.008,0.012,0.0441085915449477
"HIF1A-AS1",1.51622553492058e-06,0.576300063661686,0.012,0.008,0.0441327766449334
"IDO1",1.53168680928572e-06,-1.0119085724302,0.006,0.01,0.0445828079578794
"TSPYL5",1.53612481459088e-06,-0.41147162142659,0.014,0.019,0.0447119849782967
"MYBL1",1.53723292300281e-06,-0.92712522272323,0.01,0.015,0.0447442386898427
"RBPMS2",1.55683688678262e-06,-1.38874057026822,0.006,0.01,0.0453148512635819
"ZNF114",1.56693215469726e-06,-1.14614002059591,0.008,0.012,0.0456086942267731
"SARDH",1.60219048770238e-06,-0.858631084728815,0.01,0.015,0.0466349585255533
"LINC02346",1.60323029715822e-06,-1.0032725705931,0.01,0.015,0.0466652242593843
"MAP9",1.60363425064212e-06,-0.603876304902669,0.019,0.025,0.0466769821334401
"CGRRF1",1.60842281299936e-06,-0.326744860092711,0.041,0.05,0.0468163628179725
"ACP6",1.61771994686319e-06,0.285205108086988,0.125,0.113,0.0470869744933468
"AP001318.2",1.64729186773605e-06,-0.503086678831843,0.017,0.023,0.0479477243941932
"FBXO47",1.68227868225123e-06,-1.38862994904658,0.008,0.013,0.0489660856042866
"TLL2",1.68535634456724e-06,-1.05967088621756,0.01,0.014,0.0490556671213187
"TSACC",1.68726926082924e-06,-0.790447182819704,0.013,0.019,0.0491113463749568
"SEPHS2",1.68892153093157e-06,0.415230094373642,0.029,0.022,0.0491594390008253
"PTCSC3",1.72119411508231e-06,-1.07202113228885,0.007,0.011,0.0500987971077007
"AC068631.2",1.73134738500548e-06,0.69130881089594,0.011,0.007,0.0503943283353545
"AC068875.1",1.73779172743765e-06,-0.8746310235561,0.01,0.015,0.0505819038105276
"RNF8",1.7392136638742e-06,-0.310624441763314,0.061,0.072,0.0506232921143865
"ITGA11",1.76155320388877e-06,-1.05919120073568,0.007,0.011,0.0512735291055905
"AC105052.1",1.77611376710078e-06,0.276761627072992,0.068,0.058,0.0516973434190024
"LINC00670",1.77658630553181e-06,-1.31168965248703,0.006,0.01,0.0517110975951143
"ZNF667-AS1",1.79543765195423e-06,-0.450907386649117,0.02,0.027,0.0522598037354319
"ABHD12B",1.82346267981074e-06,-0.860759163140151,0.009,0.014,0.0530755282212513
"TEKT1",1.83382119000856e-06,-1.09697271532122,0.007,0.011,0.053377033377579
"MYO16",1.83703628330702e-06,-0.727466982343188,0.043,0.052,0.0534706150982173
"AFAP1L1",1.8520313872046e-06,-1.36340453097904,0.006,0.01,0.0539070775873643
"ICAM2",1.8526261887557e-06,0.398446999062209,0.023,0.017,0.0539243904761121
"AC098679.1",1.86275937959341e-06,-0.443465785640609,0.026,0.034,0.0542193372618253
"LINC01331",1.87923352839265e-06,-1.17273008585098,0.007,0.011,0.0546988503109249
"ZNF649",1.89353601836232e-06,-0.605218690181123,0.016,0.021,0.0551151528864721
"LRRC8A",1.92417669584596e-06,-0.633355322961406,0.03,0.038,0.0560070110859884
"NLRX1",1.93472147830806e-06,-0.510515881709744,0.024,0.032,0.0563139380691128
"ISOC2",1.94219225526659e-06,-0.868841719865118,0.01,0.015,0.0565313899740448
"KCNG3",1.96911818013121e-06,-1.1551750431325,0.01,0.014,0.057315122869079
"PPP1R11",1.97405740708013e-06,0.321189027763033,0.045,0.037,0.0574588889478814
"C3orf67-AS1",1.97459076786176e-06,-0.698359281130747,0.015,0.021,0.0574744134801523
"BCS1L",2.00757855464122e-06,-0.380117604203022,0.015,0.021,0.0584345889899419
"AL445483.1",2.03450754651712e-06,-0.680544361329264,0.01,0.014,0.0592184111564737
"PRLR",2.03685808701111e-06,-0.762237169473864,0.018,0.024,0.0592868283386323
"C15orf61",2.0385829066073e-06,0.400807775211318,0.024,0.018,0.0593370326626186
"LLPH",2.04268458488015e-06,0.37389307791058,0.039,0.032,0.0594564202121067
"APOBEC3F",2.04987886619917e-06,-0.400756003891364,0.025,0.032,0.0596658241584593
"GTPBP2",2.05345825032156e-06,-0.260460503520791,0.075,0.087,0.0597700092921098
"KHNYN",2.05607743201568e-06,0.294466028042395,0.086,0.076,0.0598462458136803
"EGFLAM",2.0628687692833e-06,-0.82895925844513,0.024,0.032,0.0600439212675289
"MAN1B1",2.06939531656444e-06,-0.308029356951642,0.059,0.07,0.0602338894792411
"AC011444.2",2.07958031135497e-06,-0.777122256061489,0.007,0.011,0.060530344122609
"LBHD1",2.08628391756072e-06,-0.549841681411144,0.008,0.012,0.0607254659884399
"GIPC1",2.11893575922286e-06,-0.555747693295586,0.049,0.059,0.0616758631436998
"GVQW3",2.12212864906252e-06,-0.661750995972705,0.013,0.019,0.0617687985882628
"RWDD4",2.1433780073951e-06,-0.370185186273621,0.041,0.05,0.062387303661249
"ZNF304",2.15703672882631e-06,-0.573088727701971,0.007,0.011,0.0627848680659474
"ABCA13",2.1828012285525e-06,-1.05077607785877,0.013,0.019,0.0635347953594775
"TYW3",2.19114146470419e-06,0.285469007207302,0.091,0.08,0.0637775546131448
"AC011452.1",2.19260891801576e-06,-0.555569098302668,0.033,0.041,0.0638202677766848
"TTC39B",2.21738616777521e-06,-0.254085138147901,0.104,0.117,0.064541459185433
"RP1",2.24553701548645e-06,-0.985621810141549,0.016,0.021,0.065360845909764
"SLC7A9",2.24732444706361e-06,-1.04423379602413,0.011,0.016,0.0654128726806804
"AL137145.1",2.25547785752578e-06,-0.48612933316617,0.047,0.057,0.065650193999003
"LRRD1",2.26651644337378e-06,-1.49740363233343,0.007,0.011,0.0659714941172807
"FAM72B",2.27950945199525e-06,-0.586315371844671,0.017,0.023,0.0663496816192257
"AC037487.1",2.31845577323258e-06,-0.810000909024295,0.008,0.013,0.0674832921914807
"ELOVL2",2.32317247237706e-06,-1.38175489137806,0.006,0.01,0.067620581153479
"AC024592.3",2.35916573477959e-06,-1.3333167451452,0.006,0.01,0.0686682370422294
"ZFP3",2.36893983407991e-06,-0.629280372978839,0.019,0.025,0.0689527317505638
"INPP5E",2.41576985258497e-06,0.363679043075547,0.038,0.031,0.0703158130991908
"FSTL4",2.41744947826129e-06,-1.00198025083581,0.019,0.025,0.0703647019637515
"DIRC3",2.44138117085495e-06,0.52409761067076,0.195,0.184,0.0710612817400752
"ACCS",2.45806268838499e-06,-0.285604213860306,0.071,0.083,0.071546830670822
"SVOP",2.48379480406825e-06,-0.930187014921788,0.019,0.026,0.0722958153620145
"ANKRD65",2.4914228473895e-06,-0.63096054240066,0.011,0.016,0.0725178448189662
"AP003110.1",2.51825354957606e-06,-0.583007525356256,0.019,0.025,0.0732988060675104
"ALDH16A1",2.54368491264506e-06,-0.610196227790285,0.01,0.015,0.0740390367523597
"KIF7",2.582878208774e-06,-0.979190866843597,0.008,0.013,0.0751798360227848
"LINC02365",2.5870757389231e-06,-1.25494041332466,0.006,0.01,0.0753020135328346
"NLRC3",2.6036094252901e-06,-0.983160740017531,0.006,0.01,0.075783259541919
"AC093895.1",2.60512059348252e-06,0.544593468063833,0.024,0.018,0.0758272451144958
"PTPRF",2.60906006898169e-06,-1.06063119358993,0.014,0.02,0.07594191142785
"CCNB1IP1",2.64251002086962e-06,-0.311939292987474,0.063,0.074,0.076915539177452
"AC011416.3",2.6496421527139e-06,-0.436856196200504,0.011,0.016,0.0771231341390434
"AL450332.1",2.65530482339128e-06,-1.01585369765657,0.007,0.01,0.0772879574944499
"PDHB",2.65829474782871e-06,-0.340787640568975,0.025,0.032,0.0773749852250504
"MPEG1",2.68198233551855e-06,0.466969420450329,0.06,0.051,0.0780644598399385
"ESPN",2.68893878871811e-06,-1.31537137770279,0.006,0.01,0.0782669413232179
"KLF15",2.6988274727789e-06,0.486424354982367,0.014,0.01,0.0785547712501754
"RNF165",2.71538399243262e-06,-1.13211260427529,0.012,0.017,0.0790366818677363
